,Date,ElapsedDay,mean_wtemp
1599,2012/5/17,1599,20.03972222
1600,2012/5/18,1600,20.19326389
1601,2012/5/19,1601,20.15465278
1602,2012/5/20,1602,20.48847222
1603,2012/5/21,1603,20.35458333
1604,2012/5/22,1604,19.97875
1605,2012/5/23,1605,20.09909722
1606,2012/5/24,1606,20.21118056
1607,2012/5/25,1607,20.25576389
1608,2012/5/26,1608,20.28319444
1609,2012/5/27,1609,20.50402778
1610,2012/5/28,1610,20.35338462
1611,2012/5/29,1611,20.39534722
1612,2012/5/30,1612,21.00083333
1613,2012/5/31,1613,21.24645833
1614,2012/6/1,1614,21.569375
1615,2012/6/2,1615,21.80395833
1616,2012/6/3,1616,21.65215278
1617,2012/6/4,1617,21.81645833
1618,2012/6/5,1618,21.408125
1619,2012/6/6,1619,21.49375
1620,2012/6/7,1620,21.32236111
1621,2012/6/8,1621,21.27777778
1622,2012/6/9,1622,20.70944444
1623,2012/6/10,1623,21.25354167
1624,2012/6/11,1624,21.25444444
1625,2012/6/12,1625,21.14645833
1626,2012/6/13,1626,20.76159722
1627,2012/6/14,1627,20.948125
1628,2012/6/15,1628,20.96208333
1629,2012/6/16,1629,21.00041667
1630,2012/6/17,1630,21.490625
1631,2012/6/18,1631,21.88777778
1632,2012/6/19,1632,21.67569444
1633,2012/6/20,1633,21.18729167
1634,2012/6/21,1634,20.86055556
1635,2012/6/22,1635,20.50152778
1636,2012/6/23,1636,20.59854167
1637,2012/6/24,1637,21.19520833
1638,2012/6/25,1638,21.26131944
1639,2012/6/26,1639,21.26708333
1640,2012/6/27,1640,21.33020833
1641,2012/6/28,1641,21.6375
1642,2012/6/29,1642,21.89576389
1643,2012/6/30,1643,22.54875
1644,2012/7/1,1644,22.37416667
1645,2012/7/2,1645,22.601875
1646,2012/7/3,1646,22.63402778
1647,2012/7/4,1647,22.92416667
1648,2012/7/5,1648,23.581875
1649,2012/7/6,1649,23.72986111
1650,2012/7/7,1650,23.674375
1651,2012/7/8,1651,23.38270833
1652,2012/7/9,1652,23.66486111
1653,2012/7/10,1653,23.728125
1654,2012/7/11,1654,23.34451389
1655,2012/7/12,1655,21.705
1656,2012/7/13,1656,23.21881944
1657,2012/7/14,1657,23.338125
1658,2012/7/15,1658,23.03256944
1659,2012/7/16,1659,22.83541667
1660,2012/7/17,1660,23.78486111
1661,2012/7/18,1661,26.24694444
1662,2012/7/19,1662,26.68972222
1663,2012/7/20,1663,26.04048611
1664,2012/7/21,1664,24.61763889
1665,2012/7/22,1665,23.87854167
1666,2012/7/23,1666,24.12305556
1667,2012/7/24,1667,24.49916667
1668,2012/7/25,1668,25.089375
1669,2012/7/26,1669,25.57583333
1670,2012/7/27,1670,25.77868056
1671,2012/7/28,1671,23.97388889
1672,2012/7/29,1672,25.49180556
1673,2012/7/30,1673,24.99770833
1674,2012/7/31,1674,26.34666667
1675,2012/8/1,1675,26.69861111
1676,2012/8/2,1676,26.25291667
1677,2012/8/3,1677,25.80277778
1678,2012/8/4,1678,26.56979167
1679,2012/8/5,1679,26.93833333
1680,2012/8/6,1680,26.89354167
1681,2012/8/7,1681,26.88270833
1682,2012/8/8,1682,26.94791667
1683,2012/8/9,1683,26.70229167
1684,2012/8/10,1684,26.86972222
1685,2012/8/11,1685,26.68111111
1686,2012/8/12,1686,26.64347222
1687,2012/8/13,1687,26.33527778
1688,2012/8/14,1688,25.42388889
1689,2012/8/15,1689,26.22229167
1690,2012/8/16,1690,26.23805556
1691,2012/8/17,1691,26.93152778
1692,2012/8/18,1692,27.57840278
1693,2012/8/19,1693,27.46222222
1694,2012/8/20,1694,27.30152778
1695,2012/8/21,1695,27.30520833
1696,2012/8/22,1696,27.04479167
1697,2012/8/23,1697,26.77326389
1698,2012/8/24,1698,27.31944444
1699,2012/8/25,1699,27.28652778
1700,2012/8/26,1700,27.54493056
1701,2012/8/27,1701,27.73111111
1702,2012/8/28,1702,27.92361111
1703,2012/8/29,1703,27.65763889
1704,2012/8/30,1704,28.31743056
1705,2012/8/31,1705,28.36930556
1706,2012/9/1,1706,28.56395833
1707,2012/9/2,1707,28.29284722
1708,2012/9/3,1708,27.61131944
1709,2012/9/4,1709,27.08875
1710,2012/9/5,1710,26.67173611
1711,2012/9/6,1711,26.61166667
1712,2012/9/7,1712,26.41770833
1713,2012/9/8,1713,26.80111111
1714,2012/9/9,1714,26.61666667
1715,2012/9/10,1715,26.99534722
1716,2012/9/11,1716,27.20625
1717,2012/9/12,1717,27.19986111
1718,2012/9/13,1718,27.24395833
1719,2012/9/14,1719,27.20944444
1720,2012/9/15,1720,27.60715278
1721,2012/9/16,1721,28.08375
1722,2012/9/17,1722,27.37416667
1723,2012/9/18,1723,26.72548611
1724,2012/9/19,1724,26.48298611
1725,2012/9/20,1725,26.73180556
1726,2012/9/21,1726,26.56270833
1727,2012/9/22,1727,26.18423611
1728,2012/9/23,1728,25.46895833
1729,2012/9/24,1729,25.67034722
1730,2012/9/25,1730,25.33409722
1731,2012/9/26,1731,24.85208333
1732,2012/9/27,1732,24.52138889
1733,2012/9/28,1733,24.4875
1734,2012/9/29,1734,24.73388889
1735,2012/9/30,1735,24.78972222
1736,2012/10/1,1736,24.82493056
1737,2012/10/2,1737,25.175625
1738,2012/10/3,1738,24.85534722
1739,2012/10/4,1739,24.87395833
1740,2012/10/5,1740,24.86131944
1741,2012/10/6,1741,24.97402778
1742,2012/10/7,1742,24.38298611
1743,2012/10/8,1743,23.92986111
1744,2012/10/9,1744,23.95597222
1745,2012/10/10,1745,23.878125
1746,2012/10/11,1746,23.68541667
1747,2012/10/12,1747,24.14736111
1748,2012/10/13,1748,24.19805556
1749,2012/10/14,1749,23.90604167
1750,2012/10/15,1750,23.678125
1751,2012/10/16,1751,23.621875
1752,2012/10/17,1752,23.87486111
1753,2012/10/18,1753,23.51986111
1754,2012/10/19,1754,23.45013889
1755,2012/10/20,1755,23.36180556
1756,2012/10/21,1756,23.38270833
1757,2012/10/22,1757,23.41763889
1758,2012/10/23,1758,23.38118056
1759,2012/10/24,1759,22.69118056
1760,2012/10/25,1760,22.35618056
1761,2012/10/26,1761,22.32375
1762,2012/10/27,1762,22.56305556
1763,2012/10/28,1763,22.46645833
1764,2012/10/29,1764,22.29340278
1765,2012/10/30,1765,22.21986111
1766,2012/10/31,1766,22.65895833
1767,2012/11/1,1767,22.46076389
1768,2012/11/2,1768,22.58798611
1769,2012/11/3,1769,22.39527778
1770,2012/11/4,1770,22.76576389
1771,2012/11/5,1771,22.86291667
1772,2012/11/6,1772,21.99729167
1773,2012/11/7,1773,21.88368056
1774,2012/11/8,1774,22.23569444
1775,2012/11/9,1775,22.03666667
1776,2012/11/10,1776,21.90125
1777,2012/11/11,1777,21.52944444
1778,2012/11/12,1778,21.39111111
1779,2012/11/13,1779,21.22993056
1780,2012/11/14,1780,21.06777778
1781,2012/11/15,1781,21.56451389
1782,2012/11/16,1782,20.85597222
1783,2012/11/17,1783,20.88763889
1784,2012/11/18,1784,20.17423611
1785,2012/11/19,1785,19.36722222
1786,2012/11/20,1786,19.05180556
1787,2012/11/21,1787,19.00840278
1788,2012/11/22,1788,19.57020833
1789,2012/11/23,1789,19.448125
1790,2012/11/24,1790,19.38673611
1791,2012/11/25,1791,19.04881944
1792,2012/11/26,1792,19.09215278
1793,2012/11/27,1793,18.79465278
1794,2012/11/28,1794,18.09381944
1795,2012/11/29,1795,18.61479167
1796,2012/11/30,1796,19.15965278
1797,2012/12/1,1797,18.404375
1798,2012/12/2,1798,18.37631944
1799,2012/12/3,1799,18.75298611
1800,2012/12/4,1800,18.49854167
1801,2012/12/5,1801,18.76777778
1802,2012/12/6,1802,18.87840278
1803,2012/12/7,1803,18.696875
1804,2012/12/8,1804,18.46694444
1805,2012/12/9,1805,17.44791667
1806,2012/12/10,1806,17.17333333
1807,2012/12/11,1807,17.37
1808,2012/12/12,1808,17.69333333
1809,2012/12/13,1809,17.515625
1810,2012/12/14,1810,17.42229167
1811,2012/12/15,1811,17.49145833
1812,2012/12/16,1812,17.01993056
1813,2012/12/17,1813,16.74277778
1814,2012/12/18,1814,17.17458333
1815,2012/12/19,1815,16.6625
1816,2012/12/20,1816,16.38604167
1817,2012/12/21,1817,17.18138889
1818,2012/12/22,1818,16.57159722
1819,2012/12/23,1819,16.34708333
1820,2012/12/24,1820,16.88847222
1821,2012/12/25,1821,16.95354167
1822,2012/12/26,1822,16.86083333
1823,2012/12/27,1823,15.87722222
1824,2012/12/28,1824,16.63048611
1825,2012/12/29,1825,15.93111111
1826,2012/12/30,1826,16.04069444
1827,2012/12/31,1827,16.583125
1828,2013/1/1,1828,16.56111111
1829,2013/1/2,1829,16.25965278
1830,2013/1/3,1830,15.71604167
1831,2013/1/4,1831,15.17708333
1832,2013/1/5,1832,15.47756944
1833,2013/1/6,1833,15.63006944
1834,2013/1/7,1834,15.77784722
1835,2013/1/8,1835,15.65027778
1836,2013/1/9,1836,15.488125
1837,2013/1/10,1837,15.38722222
1838,2013/1/11,1838,14.8275
1839,2013/1/12,1839,15.098125
1840,2013/1/13,1840,15.12326389
1841,2013/1/14,1841,15.29229167
1842,2013/1/15,1842,14.95118056
1843,2013/1/16,1843,14.7525
1844,2013/1/17,1844,15.236875
1845,2013/1/18,1845,15.54194444
1846,2013/1/19,1846,15.89854167
1847,2013/1/20,1847,16.01798611
1848,2013/1/21,1848,16.06
1849,2013/1/22,1849,15.70194444
1850,2013/1/23,1850,15.1475
1851,2013/1/24,1851,15.04722222
1852,2013/1/25,1852,16.03583333
1853,2013/1/26,1853,15.78347222
1854,2013/1/27,1854,15.75701389
1855,2013/1/28,1855,15.66868056
1856,2013/1/29,1856,15.23590278
1857,2013/1/30,1857,15.69152778
1858,2013/1/31,1858,15.37041667
1859,2013/2/1,1859,15.33
1860,2013/2/2,1860,15.63416667
1861,2013/2/3,1861,15.51965278
1862,2013/2/4,1862,15.31743056
1863,2013/2/5,1863,15.14506944
1864,2013/2/6,1864,15.043125
1865,2013/2/7,1865,14.88006944
1866,2013/2/8,1866,15.13826389
1867,2013/2/9,1867,14.83659722
1868,2013/2/10,1868,14.59131944
1869,2013/2/11,1869,14.94729167
1870,2013/2/12,1870,14.39305556
1871,2013/2/13,1871,14.90131944
1872,2013/2/14,1872,14.41208333
1873,2013/2/15,1873,14.78576389
1874,2013/2/16,1874,15.08798611
1875,2013/2/17,1875,16.26777778
1876,2013/2/18,1876,16.14034722
1877,2013/2/19,1877,15.44729167
1878,2013/2/20,1878,15.11861111
1879,2013/2/21,1879,15.54534722
1880,2013/2/22,1880,14.81458333
1881,2013/2/23,1881,16.45347222
1882,2013/2/24,1882,15.96041667
1883,2013/2/25,1883,15.91569444
1884,2013/2/26,1884,15.12409722
1885,2013/2/27,1885,15.79069444
1886,2013/2/28,1886,15.68083333
1887,2013/3/1,1887,16.04138889
1888,2013/3/2,1888,15.88986111
1889,2013/3/3,1889,15.10416667
1890,2013/3/4,1890,14.91305556
1891,2013/3/5,1891,15.39402778
1892,2013/3/6,1892,15.695625
1893,2013/3/7,1893,16.00215278
1894,2013/3/8,1894,16.82604167
1895,2013/3/9,1895,17.09354167
1896,2013/3/10,1896,16.98493056
1897,2013/3/11,1897,16.67666667
1898,2013/3/12,1898,16.76006944
1899,2013/3/13,1899,16.51069444
1900,2013/3/14,1900,16.26513889
1901,2013/3/15,1901,15.92326389
1902,2013/3/16,1902,16.44256944
1903,2013/3/17,1903,16.59777778
1904,2013/3/18,1904,16.62291667
1905,2013/3/19,1905,16.95180556
1906,2013/3/20,1906,17.90430556
1907,2013/3/21,1907,16.97701389
1908,2013/3/22,1908,16.89541667
1909,2013/3/23,1909,16.82416667
1910,2013/3/24,1910,17.13298611
1911,2013/3/25,1911,17.05722222
1912,2013/3/26,1912,17.04284722
1913,2013/3/27,1913,16.71743056
1914,2013/3/28,1914,16.98076389
1915,2013/3/29,1915,17.155
1916,2013/3/30,1916,17.11444444
1917,2013/3/31,1917,17.21604167
1918,2013/4/1,1918,17.53270833
1919,2013/4/2,1919,18.18048611
1920,2013/4/3,1920,18.61645833
1921,2013/4/4,1921,18.84506944
1922,2013/4/5,1922,19.36145833
1923,2013/4/6,1923,20.25576389
1924,2013/4/7,1924,20.50326389
1925,2013/4/8,1925,19.90569444
1926,2013/4/9,1926,19.58930556
1927,2013/4/10,1927,19.62368056
1928,2013/4/11,1928,19.22477273
1929,2013/4/12,1929,NA
1930,2013/4/13,1930,NA
1931,2013/4/14,1931,NA
1932,2013/4/15,1932,NA
1933,2013/4/16,1933,NA
1934,2013/4/17,1934,NA
1935,2013/4/18,1935,NA
1936,2013/4/19,1936,NA
1937,2013/4/20,1937,NA
1938,2013/4/21,1938,NA
1939,2013/4/22,1939,NA
1940,2013/4/23,1940,NA
1941,2013/4/24,1941,NA
1942,2013/4/25,1942,NA
1943,2013/4/26,1943,NA
1944,2013/4/27,1944,17.3877907
1945,2013/4/28,1945,17.38361111
1946,2013/4/29,1946,17.44916667
1947,2013/4/30,1947,17.15861111
1948,2013/5/1,1948,17.09806202
1949,2013/5/2,1949,17.27393939
1950,2013/5/3,1950,17.22631579
1951,2013/5/4,1951,17.37013699
1952,2013/5/5,1952,17.70833333
1953,2013/5/6,1953,17.3706015
1954,2013/5/7,1954,18.05977778
1955,2013/5/8,1955,NA
1956,2013/5/9,1956,NA
1957,2013/5/10,1957,17.51777778
1958,2013/5/11,1958,17.47569444
1959,2013/5/12,1959,17.92736111
1960,2013/5/13,1960,17.75180556
1961,2013/5/14,1961,18.53145833
1962,2013/5/15,1962,19.01951389
1963,2013/5/16,1963,18.68631944
1964,2013/5/17,1964,19.00472222
1965,2013/5/18,1965,18.73083333
1966,2013/5/19,1966,18.69847222
1967,2013/5/20,1967,18.83979167
1968,2013/5/21,1968,19.33791667
1969,2013/5/22,1969,19.87909722
1970,2013/5/23,1970,20.20451389
1971,2013/5/24,1971,19.98138889
1972,2013/5/25,1972,19.765
1973,2013/5/26,1973,19.86055556
1974,2013/5/27,1974,19.684375
1975,2013/5/28,1975,19.47270833
1976,2013/5/29,1976,19.14597222
1977,2013/5/30,1977,19.15152778
1978,2013/5/31,1978,19.74354167
1979,2013/6/1,1979,20.23972222
1980,2013/6/2,1980,21.04388889
1981,2013/6/3,1981,20.4991358
1982,2013/6/4,1982,NA
1983,2013/6/5,1983,NA
1984,2013/6/6,1984,NA
1985,2013/6/7,1985,NA
1986,2013/6/8,1986,NA
1987,2013/6/9,1987,NA
1988,2013/6/10,1988,NA
1989,2013/6/11,1989,NA
1990,2013/6/12,1990,NA
1991,2013/6/13,1991,NA
1992,2013/6/14,1992,NA
1993,2013/6/15,1993,NA
1994,2013/6/16,1994,NA
1995,2013/6/17,1995,NA
1996,2013/6/18,1996,NA
1997,2013/6/19,1997,NA
1998,2013/6/20,1998,NA
1999,2013/6/21,1999,NA
2000,2013/6/22,2000,NA
2001,2013/6/23,2001,NA
2002,2013/6/24,2002,NA
2003,2013/6/25,2003,NA
2004,2013/6/26,2004,NA
2005,2013/6/27,2005,NA
2006,2013/6/28,2006,NA
2007,2013/6/29,2007,NA
2008,2013/6/30,2008,NA
2009,2013/7/1,2009,NA
2010,2013/7/2,2010,NA
2011,2013/7/3,2011,NA
2012,2013/7/4,2012,NA
2013,2013/7/5,2013,NA
2014,2013/7/6,2014,NA
2015,2013/7/7,2015,NA
2016,2013/7/8,2016,NA
2017,2013/7/9,2017,NA
2018,2013/7/10,2018,NA
2019,2013/7/11,2019,NA
2020,2013/7/12,2020,NA
2021,2013/7/13,2021,NA
2022,2013/7/14,2022,NA
2023,2013/7/15,2023,NA
2024,2013/7/16,2024,27.62408163
2025,2013/7/17,2025,27.5575
2026,2013/7/18,2026,26.91173077
2027,2013/7/19,2027,25.86894737
2028,2013/7/20,2028,25.27326389
2029,2013/7/21,2029,25.05451389
2030,2013/7/22,2030,24.92333333
2031,2013/7/23,2031,25.469375
2032,2013/7/24,2032,25.27527778
2033,2013/7/25,2033,25.30763889
2034,2013/7/26,2034,25.52826389
2035,2013/7/27,2035,25.64486111
2036,2013/7/28,2036,25.896875
2037,2013/7/29,2037,25.25229167
2038,2013/7/30,2038,25.423125
2039,2013/7/31,2039,25.10479167
2040,2013/8/1,2040,24.95895833
2041,2013/8/2,2041,25.48138889
2042,2013/8/3,2042,25.42715278
2043,2013/8/4,2043,25.849375
2044,2013/8/5,2044,25.59763889
2045,2013/8/6,2045,25.50340278
2046,2013/8/7,2046,26.05104167
2047,2013/8/8,2047,26.07465278
2048,2013/8/9,2048,26.90715278
2049,2013/8/10,2049,26.98006944
2050,2013/8/11,2050,27.30458333
2051,2013/8/12,2051,27.544375
2052,2013/8/13,2052,26.99868056
2053,2013/8/14,2053,26.79819444
2054,2013/8/15,2054,26.65798611
2055,2013/8/16,2055,26.52763889
2056,2013/8/17,2056,26.11479167
2057,2013/8/18,2057,26.18083333
2058,2013/8/19,2058,26.44506944
2059,2013/8/20,2059,26.35222222
2060,2013/8/21,2060,26.83625
2061,2013/8/22,2061,27.43243056
2062,2013/8/23,2062,27.26736111
2063,2013/8/24,2063,26.87236111
2064,2013/8/25,2064,26.31708333
2065,2013/8/26,2065,25.70680556
2066,2013/8/27,2066,25.73972222
2067,2013/8/28,2067,25.60520833
2068,2013/8/29,2068,25.50305556
2069,2013/8/30,2069,24.70236111
2070,2013/8/31,2070,24.06444444
2071,2013/9/1,2071,22.68388889
2072,2013/9/2,2072,25.56208333
2073,2013/9/3,2073,25.19520833
2074,2013/9/4,2074,24.99631944
2075,2013/9/5,2075,24.86875
2076,2013/9/6,2076,25.25256944
2077,2013/9/7,2077,25.55104167
2078,2013/9/8,2078,25.25861111
2079,2013/9/9,2079,25.28201389
2080,2013/9/10,2080,24.90298611
2081,2013/9/11,2081,24.764375
2082,2013/9/12,2082,24.91451389
2083,2013/9/13,2083,25.41090278
2084,2013/9/14,2084,25.59006944
2085,2013/9/15,2085,25.516875
2086,2013/9/16,2086,25.32354167
2087,2013/9/17,2087,25.51083333
2088,2013/9/18,2088,25.14826389
2089,2013/9/19,2089,25.21125
2090,2013/9/20,2090,24.91298611
2091,2013/9/21,2091,25.00208333
2092,2013/9/22,2092,25.10173611
2093,2013/9/23,2093,24.76173611
2094,2013/9/24,2094,24.62604167
2095,2013/9/25,2095,24.55902778
2096,2013/9/26,2096,24.30888889
2097,2013/9/27,2097,23.81291667
2098,2013/9/28,2098,23.42326389
2099,2013/9/29,2099,23.25840278
2100,2013/9/30,2100,23.35354167
2101,2013/10/1,2101,23.29270833
2102,2013/10/2,2102,23.39576389
2103,2013/10/3,2103,23.68743056
2104,2013/10/4,2104,23.14111111
2105,2013/10/5,2105,22.85416667
2106,2013/10/6,2106,23.11666667
2107,2013/10/7,2107,23.3625
2108,2013/10/8,2108,23.75861111
2109,2013/10/9,2109,23.69243056
2110,2013/10/10,2110,23.85645833
2111,2013/10/11,2111,23.75256944
2112,2013/10/12,2112,23.49
2113,2013/10/13,2113,23.82444444
2114,2013/10/14,2114,23.64451389
2115,2013/10/15,2115,23.25444444
2116,2013/10/16,2116,22.845
2117,2013/10/17,2117,22.28347222
2118,2013/10/18,2118,21.86631944
2119,2013/10/19,2119,22.32395833
2120,2013/10/20,2120,21.84770833
2121,2013/10/21,2121,21.65465278
2122,2013/10/22,2122,21.43375
2123,2013/10/23,2123,21.20430556
2124,2013/10/24,2124,21.24340278
2125,2013/10/25,2125,21.12145833
2126,2013/10/26,2126,21.29118056
2127,2013/10/27,2127,20.55805556
2128,2013/10/28,2128,19.72368056
2129,2013/10/29,2129,19.16201389
2130,2013/10/30,2130,19.34819444
2131,2013/10/31,2131,19.22229167
2132,2013/11/1,2132,19.70513889
2133,2013/11/2,2133,19.559375
2134,2013/11/3,2134,18.92680556
2135,2013/11/4,2135,19.12770833
2136,2013/11/5,2136,18.74069444
2137,2013/11/6,2137,19.14104167
2138,2013/11/7,2138,20.48284722
2139,2013/11/8,2139,20.49875
2140,2013/11/9,2140,20.43951389
2141,2013/11/10,2141,20.31076389
2142,2013/11/11,2142,19.89583333
2143,2013/11/12,2143,19.18798611
2144,2013/11/13,2144,19.44333333
2145,2013/11/14,2145,19.07701389
2146,2013/11/15,2146,19.24263889
2147,2013/11/16,2147,19.43
2148,2013/11/17,2148,19.333125
2149,2013/11/18,2149,19.09777778
2150,2013/11/19,2150,18.84708333
2151,2013/11/20,2151,18.56645833
2152,2013/11/21,2152,18.28340278
2153,2013/11/22,2153,18.03229167
2154,2013/11/23,2154,17.76743056
2155,2013/11/24,2155,18.04756944
2156,2013/11/25,2156,18.02909722
2157,2013/11/26,2157,17.97965278
2158,2013/11/27,2158,17.91944444
2159,2013/11/28,2159,17.66527778
2160,2013/11/29,2160,17.30111111
2161,2013/11/30,2161,16.88694444
2162,2013/12/1,2162,16.33604167
2163,2013/12/2,2163,16.72854167
2164,2013/12/3,2164,17.291875
2165,2013/12/4,2165,17.21333333
2166,2013/12/5,2166,16.90097222
2167,2013/12/6,2167,16.95090278
2168,2013/12/7,2168,16.87159722
2169,2013/12/8,2169,16.54784722
2170,2013/12/9,2170,15.99784722
2171,2013/12/10,2171,15.92145833
2172,2013/12/11,2172,15.95208333
2173,2013/12/12,2173,16.14986111
2174,2013/12/13,2174,15.90902778
2175,2013/12/14,2175,15.73638889
2176,2013/12/15,2176,15.57291667
2177,2013/12/16,2177,15.37340278
2178,2013/12/17,2178,15.55256944
2179,2013/12/18,2179,15.76594406
2180,2013/12/19,2180,17.42645833
2181,2013/12/20,2181,17.37791667
2182,2013/12/21,2182,16.97506944
2183,2013/12/22,2183,16.80180556
2184,2013/12/23,2184,16.51534722
2185,2013/12/24,2185,16.62284722
2186,2013/12/25,2186,16.79861111
2187,2013/12/26,2187,16.654375
2188,2013/12/27,2188,16.23479167
2189,2013/12/28,2189,16.50138889
2190,2013/12/29,2190,16.5575
2191,2013/12/30,2191,16.42527778
2192,2013/12/31,2192,16.315
2193,2014/1/1,2193,16.12631944
2194,2014/1/2,2194,15.76881944
2195,2014/1/3,2195,15.16638889
2196,2014/1/4,2196,15.44256944
2197,2014/1/5,2197,14.72923611
2198,2014/1/6,2198,14.81868056
2199,2014/1/7,2199,15.485625
2200,2014/1/8,2200,15.30638889
2201,2014/1/9,2201,15.05538462
2202,2014/1/10,2202,14.96555556
2203,2014/1/11,2203,15.33125
2204,2014/1/12,2204,15.16201389
2205,2014/1/13,2205,15.15680556
2206,2014/1/14,2206,14.008125
2207,2014/1/15,2207,14.85583333
2208,2014/1/16,2208,14.83930556
2209,2014/1/17,2209,14.851875
2210,2014/1/18,2210,14.55986111
2211,2014/1/19,2211,14.56694444
2212,2014/1/20,2212,14.57381944
2213,2014/1/21,2213,14.49333333
2214,2014/1/22,2214,14.01256944
2215,2014/1/23,2215,14.23590278
2216,2014/1/24,2216,14.42819444
2217,2014/1/25,2217,14.46694444
2218,2014/1/26,2218,14.354375
2219,2014/1/27,2219,14.29263889
2220,2014/1/28,2220,14.08791667
2221,2014/1/29,2221,14.14138889
2222,2014/1/30,2222,14.02215278
2223,2014/1/31,2223,13.90847222
2224,2014/2/1,2224,13.45152778
2225,2014/2/2,2225,13.49798611
2226,2014/2/3,2226,13.45034722
2227,2014/2/4,2227,13.71625
2228,2014/2/5,2228,13.15534722
2229,2014/2/6,2229,13.37840278
2230,2014/2/7,2230,13.58118056
2231,2014/2/8,2231,13.465625
2232,2014/2/9,2232,13.33405594
2233,2014/2/10,2233,13.23986111
2234,2014/2/11,2234,13.25541667
2235,2014/2/12,2235,13.19847222
2236,2014/2/13,2236,12.771875
2237,2014/2/14,2237,13.05875
2238,2014/2/15,2238,12.84729167
2239,2014/2/16,2239,13.15307692
2240,2014/2/17,2240,13.19930556
2241,2014/2/18,2241,13.68597222
2242,2014/2/19,2242,13.84840278
2243,2014/2/20,2243,13.53194444
2244,2014/2/21,2244,13.46224138
2245,2014/2/22,2245,13.47180556
2246,2014/2/23,2246,13.39729167
2247,2014/2/24,2247,13.45861111
2248,2014/2/25,2248,13.61145833
2249,2014/2/26,2249,13.69875
2250,2014/2/27,2250,13.56472222
2251,2014/2/28,2251,13.739375
2252,2014/3/1,2252,13.44770833
2253,2014/3/2,2253,13.25368056
2254,2014/3/3,2254,13.09472222
2255,2014/3/4,2255,13.05965278
2256,2014/3/5,2256,13.1075
2257,2014/3/6,2257,12.86555556
2258,2014/3/7,2258,13.07493056
2259,2014/3/8,2259,12.45743056
2260,2014/3/9,2260,12.30263889
2261,2014/3/10,2261,12.50958333
2262,2014/3/11,2262,12.86194444
2263,2014/3/12,2263,13.49340278
2264,2014/3/13,2264,13.45673611
2265,2014/3/14,2265,13.09590278
2266,2014/3/15,2266,12.61875
2267,2014/3/16,2267,12.52493056
2268,2014/3/17,2268,12.81923611
2269,2014/3/18,2269,12.900625
2270,2014/3/19,2270,13.0775
2271,2014/3/20,2271,12.50979167
2272,2014/3/21,2272,12.72180556
2273,2014/3/22,2273,12.87888889
2274,2014/3/23,2274,12.68972222
2275,2014/3/24,2275,12.663125
2276,2014/3/25,2276,12.90833333
2277,2014/3/26,2277,12.89416667
2278,2014/3/27,2278,12.85215278
2279,2014/3/28,2279,13.36618056
2280,2014/3/29,2280,13.83597222
2281,2014/3/30,2281,14.06430556
2282,2014/3/31,2282,14.43930556
2283,2014/4/1,2283,14.37548611
2284,2014/4/2,2284,14.62451389
2285,2014/4/3,2285,14.63631944
2286,2014/4/4,2286,14.69486111
2287,2014/4/5,2287,14.68013889
2288,2014/4/6,2288,14.41291667
2289,2014/4/7,2289,14.22006944
2290,2014/4/8,2290,14.47256944
2291,2014/4/9,2291,15.33888889
2292,2014/4/10,2292,15.04222222
2293,2014/4/11,2293,14.74493056
2294,2014/4/12,2294,14.69472222
2295,2014/4/13,2295,14.77166667
2296,2014/4/14,2296,14.60673611
2297,2014/4/15,2297,14.44631944
2298,2014/4/16,2298,15.08861111
2299,2014/4/17,2299,15.58611111
2300,2014/4/18,2300,15.47263889
2301,2014/4/19,2301,15.07256944
2302,2014/4/20,2302,14.57756944
2303,2014/4/21,2303,14.66486111
2304,2014/4/22,2304,15.06666667
2305,2014/4/23,2305,15.39819444
2306,2014/4/24,2306,15.45118056
2307,2014/4/25,2307,15.54923611
2308,2014/4/26,2308,16.35402778
2309,2014/4/27,2309,16.49472222
2310,2014/4/28,2310,16.208125
2311,2014/4/29,2311,16.61458333
2312,2014/4/30,2312,16.63347222
2313,2014/5/1,2313,16.64486111
2314,2014/5/2,2314,16.99298611
2315,2014/5/3,2315,17.04409722
2316,2014/5/4,2316,16.91395833
2317,2014/5/5,2317,16.81631944
2318,2014/5/6,2318,16.70409722
2319,2014/5/7,2319,16.81694444
2320,2014/5/8,2320,16.90666667
2321,2014/5/9,2321,16.59770833
2322,2014/5/10,2322,16.90006944
2323,2014/5/11,2323,17.38736111
2324,2014/5/12,2324,17.22326389
2325,2014/5/13,2325,17.84944444
2326,2014/5/14,2326,17.93006944
2327,2014/5/15,2327,17.90861111
2328,2014/5/16,2328,17.75368056
2329,2014/5/17,2329,17.66083333
2330,2014/5/18,2330,18.04493056
2331,2014/5/19,2331,18.55465278
2332,2014/5/20,2332,18.42444444
2333,2014/5/21,2333,18.24604167
2334,2014/5/22,2334,18.50618056
2335,2014/5/23,2335,18.72256944
2336,2014/5/24,2336,18.89611111
2337,2014/5/25,2337,19.28868056
2338,2014/5/26,2338,19.11097222
2339,2014/5/27,2339,19.24833333
2340,2014/5/28,2340,19.27861111
2341,2014/5/29,2341,19.18013889
2342,2014/5/30,2342,19.54506944
2343,2014/5/31,2343,19.83944444
2344,2014/6/1,2344,20.62645833
2345,2014/6/2,2345,21.54569444
2346,2014/6/3,2346,21.41416667
2347,2014/6/4,2347,21.50520833
2348,2014/6/5,2348,21.52569444
